,SKU,FAMILY,DAY,QTY,TO
1357025,ITEM-1130,FAMILY-6,93,4,22.72
1357026,ITEM-1131,FAMILY-6,93,2,3.94
1357027,ITEM-1132,FAMILY-6,93,2,9.96
1357028,ITEM-1133,FAMILY-6,93,4,7.92
1357029,ITEM-1134,FAMILY-6,93,0,0.0
1357030,ITEM-1135,FAMILY-6,93,0,0.0
1357031,ITEM-1136,FAMILY-6,93,1,2.48
1357032,ITEM-1137,FAMILY-6,93,2,5.96
1357033,ITEM-1138,FAMILY-6,93,0,0.0
1357034,ITEM-1139,FAMILY-6,93,3,8.94
1357035,ITEM-1140,FAMILY-6,93,2,23.56
1357036,ITEM-1141,FAMILY-6,93,1,1.98
1357037,ITEM-1142,FAMILY-6,93,1,4.98
1357038,ITEM-1143,FAMILY-6,93,3,6.84
1357039,ITEM-1144,FAMILY-6,93,4,11.92
1357040,ITEM-1145,FAMILY-6,93,3,5.9399999999999995
1357041,ITEM-1146,FAMILY-6,93,5,11.399999999999999
1357042,ITEM-1147,FAMILY-6,93,0,0.0
1357043,ITEM-1148,FAMILY-6,93,7,1.4000000000000001
1357044,ITEM-1149,FAMILY-6,93,3,5.9399999999999995
1357045,ITEM-1150,FAMILY-6,93,0,0.0
1357046,ITEM-1151,FAMILY-6,93,1,1.98
1357047,ITEM-1152,FAMILY-6,93,1,1.68
1357048,ITEM-1153,FAMILY-6,93,1,1.98
1357049,ITEM-1154,FAMILY-6,93,8,15.84
1357050,ITEM-1155,FAMILY-6,93,0,0.0
1357051,ITEM-1156,FAMILY-6,93,2,7.56
1357052,ITEM-1157,FAMILY-6,93,0,0.0
1357053,ITEM-1158,FAMILY-6,93,1,1.98
1357054,ITEM-1159,FAMILY-6,93,5,17.5
1357055,ITEM-1160,FAMILY-6,93,0,0.0
1357056,ITEM-1161,FAMILY-6,93,0,0.0
1357057,ITEM-1162,FAMILY-6,93,1,3.98
1357058,ITEM-1163,FAMILY-6,93,3,10.74
1357059,ITEM-1164,FAMILY-6,93,4,17.12
1357060,ITEM-1165,FAMILY-6,93,2,7.96
1357061,ITEM-1166,FAMILY-6,93,5,7.4
1357062,ITEM-1167,FAMILY-6,93,8,13.44
1357063,ITEM-1168,FAMILY-6,93,0,0.0
1357064,ITEM-1169,FAMILY-6,93,6,11.82
1357065,ITEM-1170,FAMILY-6,93,2,4.56
1357066,ITEM-1171,FAMILY-6,93,1,3.48
1357067,ITEM-1172,FAMILY-6,93,4,15.12
1357068,ITEM-1173,FAMILY-6,93,0,0.0
1357069,ITEM-1174,FAMILY-6,93,0,0.0
1357070,ITEM-1175,FAMILY-6,93,2,2.5
1357071,ITEM-1176,FAMILY-6,93,5,13.899999999999999
1357072,ITEM-1177,FAMILY-6,93,3,17.94
1357073,ITEM-1178,FAMILY-6,93,29,42.92
1357074,ITEM-1179,FAMILY-6,93,0,0.0
1357075,ITEM-1180,FAMILY-6,93,0,0.0
1357076,ITEM-1181,FAMILY-6,93,1,19.48
1357077,ITEM-1182,FAMILY-6,93,9,11.25
1357078,ITEM-1183,FAMILY-6,93,0,0.0
1357079,ITEM-1184,FAMILY-6,93,0,0.0
1357080,ITEM-1185,FAMILY-6,93,4,19.52
1357081,ITEM-1186,FAMILY-6,93,0,0.0
1357082,ITEM-1187,FAMILY-6,93,4,7.88
1357083,ITEM-1188,FAMILY-6,93,0,0.0
1357084,ITEM-1189,FAMILY-6,93,2,8.76
1357085,ITEM-1190,FAMILY-6,93,6,12.0
1357086,ITEM-1191,FAMILY-6,93,1,4.38
1357087,ITEM-1192,FAMILY-6,93,26,65.0
1357088,ITEM-1193,FAMILY-6,93,10,19.8
1357089,ITEM-1194,FAMILY-6,93,1,2.78
1357090,ITEM-1195,FAMILY-6,93,0,0.0
1357091,ITEM-1196,FAMILY-6,93,3,3.0
1357092,ITEM-1197,FAMILY-6,93,11,10.78
1357093,ITEM-1198,FAMILY-6,93,3,13.14
1357094,ITEM-1199,FAMILY-6,93,18,18.0
1357095,ITEM-1200,FAMILY-6,93,2,3.94
1357096,ITEM-1201,FAMILY-6,93,7,7.0
1357097,ITEM-1202,FAMILY-6,93,1,2.48
1357098,ITEM-1203,FAMILY-6,93,14,83.72
1357099,ITEM-1204,FAMILY-6,93,2,5.96
1357100,ITEM-1205,FAMILY-6,93,3,9.84
1357101,ITEM-1206,FAMILY-6,93,0,0.0
1357102,ITEM-1207,FAMILY-6,93,3,7.74
1357103,ITEM-1208,FAMILY-6,93,0,0.0
1357104,ITEM-1209,FAMILY-6,93,4,17.52
1357105,ITEM-1210,FAMILY-6,93,3,14.940000000000001
1357106,ITEM-1211,FAMILY-6,93,0,0.0
1357107,ITEM-1212,FAMILY-6,93,3,5.64
1357108,ITEM-1213,FAMILY-6,93,0,0.0
1357109,ITEM-1214,FAMILY-6,93,1,5.98
1357110,ITEM-1215,FAMILY-6,93,0,0.0
1357111,ITEM-1216,FAMILY-6,93,6,11.82
1357112,ITEM-1217,FAMILY-6,93,1,2.68
1357113,ITEM-1218,FAMILY-6,93,0,0.0
1357114,ITEM-1219,FAMILY-6,93,5,9.9
1357115,ITEM-1220,FAMILY-6,93,13,46.54
1357116,ITEM-1221,FAMILY-6,93,0,0.0
1357117,ITEM-1222,FAMILY-6,93,0,0.0
1357118,ITEM-1223,FAMILY-6,93,0,0.0
1357119,ITEM-1224,FAMILY-6,93,1,2.0
1357120,ITEM-1225,FAMILY-6,93,0,0.0
1357121,ITEM-1226,FAMILY-6,93,0,0.0
1357122,ITEM-1227,FAMILY-6,93,0,0.0
1357123,ITEM-1228,FAMILY-6,93,4,27.92
1357124,ITEM-1229,FAMILY-6,93,0,0.0
1357125,ITEM-1230,FAMILY-6,93,0,0.0
1357126,ITEM-1231,FAMILY-7,93,0,0.0
1357127,ITEM-1232,FAMILY-7,93,0,0.0
1357128,ITEM-1233,FAMILY-7,93,0,0.0
1357129,ITEM-1234,FAMILY-7,93,0,0.0
1357130,ITEM-1235,FAMILY-7,93,0,0.0
1357131,ITEM-1236,FAMILY-7,93,0,0.0
1357132,ITEM-1237,FAMILY-7,93,1,2.28
1357133,ITEM-1238,FAMILY-7,93,0,0.0
1357134,ITEM-1239,FAMILY-7,93,0,0.0
1357135,ITEM-1240,FAMILY-7,93,0,0.0
1357136,ITEM-1241,FAMILY-7,93,0,0.0
1357137,ITEM-1242,FAMILY-7,93,2,5.0
1357138,ITEM-1243,FAMILY-7,93,19,83.22
1357139,ITEM-1244,FAMILY-7,93,3,13.5
1357140,ITEM-1245,FAMILY-7,93,2,3.96
1357141,ITEM-1246,FAMILY-7,93,0,0.0
1357142,ITEM-1247,FAMILY-7,93,5,14.9
1357143,ITEM-1248,FAMILY-7,93,4,9.92
1357144,ITEM-1249,FAMILY-7,93,0,0.0
1357145,ITEM-1250,FAMILY-7,93,0,0.0
1357146,ITEM-1251,FAMILY-7,93,7,19.459999999999997
1357147,ITEM-1252,FAMILY-7,93,0,0.0
1357148,ITEM-1253,FAMILY-7,93,0,0.0
1357149,ITEM-1254,FAMILY-7,93,0,0.0
1357150,ITEM-1255,FAMILY-7,93,1,1.98
1357151,ITEM-1256,FAMILY-7,93,13,19.24
1357152,ITEM-1257,FAMILY-7,93,9,22.32
1357153,ITEM-1258,FAMILY-7,93,15,22.2
1357154,ITEM-1259,FAMILY-7,93,1,3.48
1357155,ITEM-1260,FAMILY-7,93,8,47.84
1357156,ITEM-1261,FAMILY-7,93,2,7.16
1357157,ITEM-1262,FAMILY-7,93,60,12.0
1357158,ITEM-1263,FAMILY-7,93,0,0.0
1357159,ITEM-1264,FAMILY-7,93,6,22.080000000000002
1357160,ITEM-1265,FAMILY-7,93,2,3.36
1357161,ITEM-1266,FAMILY-7,93,4,11.12
1357162,ITEM-1267,FAMILY-7,93,1,9.88
1357163,ITEM-1268,FAMILY-7,93,0,0.0
1357164,ITEM-1269,FAMILY-7,93,0,0.0
1357165,ITEM-1270,FAMILY-7,93,5,9.9
1357166,ITEM-1271,FAMILY-7,93,3,5.9399999999999995
1357167,ITEM-1272,FAMILY-7,93,3,9.540000000000001
1357168,ITEM-1273,FAMILY-7,93,5,19.4
1357169,ITEM-1274,FAMILY-7,93,52,76.96
1357170,ITEM-1275,FAMILY-7,93,0,0.0
1357171,ITEM-1276,FAMILY-7,93,0,0.0
1357172,ITEM-1277,FAMILY-7,93,4,17.92
1357173,ITEM-1278,FAMILY-7,93,8,21.44
1357174,ITEM-1279,FAMILY-7,93,0,0.0
1357175,ITEM-1280,FAMILY-7,93,0,0.0
1357176,ITEM-1281,FAMILY-7,93,0,0.0
1357177,ITEM-1282,FAMILY-7,93,1,3.18
1357178,ITEM-1283,FAMILY-7,93,0,0.0
1357179,ITEM-1284,FAMILY-7,93,5,10.0
1357180,ITEM-1285,FAMILY-7,93,0,0.0
1357181,ITEM-1286,FAMILY-7,93,2,9.96
1357182,ITEM-1287,FAMILY-7,93,0,0.0
1357183,ITEM-1288,FAMILY-7,93,2,8.36
1357184,ITEM-1289,FAMILY-7,93,0,0.0
1357185,ITEM-1290,FAMILY-7,93,0,0.0
1357186,ITEM-1291,FAMILY-7,93,0,0.0
1357187,ITEM-1292,FAMILY-7,93,3,11.64
1357188,ITEM-1293,FAMILY-7,93,2,9.96
1357189,ITEM-1294,FAMILY-7,93,1,2.78
1357190,ITEM-1295,FAMILY-7,93,1,1.0
1357191,ITEM-1296,FAMILY-7,93,2,5.0
1357192,ITEM-1297,FAMILY-7,93,0,0.0
1357193,ITEM-1298,FAMILY-7,93,0,0.0
1357194,ITEM-1299,FAMILY-7,93,0,0.0
1357195,ITEM-1300,FAMILY-7,93,2,38.96
1357196,ITEM-1301,FAMILY-7,93,0,0.0
1357197,ITEM-1302,FAMILY-7,93,1,1.98
1357198,ITEM-1303,FAMILY-7,93,8,10.72
1357199,ITEM-1304,FAMILY-7,93,2,5.96
1357200,ITEM-1305,FAMILY-7,93,5,19.4
1357201,ITEM-1306,FAMILY-7,93,3,8.94
1357202,ITEM-1307,FAMILY-7,93,0,0.0
1357203,ITEM-1308,FAMILY-7,93,5,14.9
1357204,ITEM-1309,FAMILY-7,93,0,0.0
1357205,ITEM-1310,FAMILY-7,93,0,0.0
1357206,ITEM-1311,FAMILY-7,93,0,0.0
1357207,ITEM-1312,FAMILY-7,93,0,0.0
1357208,ITEM-1313,FAMILY-7,93,19,19.0
1357209,ITEM-1314,FAMILY-7,93,13,42.64
1357210,ITEM-1315,FAMILY-7,93,0,0.0
1357211,ITEM-1316,FAMILY-7,93,2,7.0
1357212,ITEM-1317,FAMILY-7,93,0,0.0
1357213,ITEM-1318,FAMILY-7,93,1,1.48
1357214,ITEM-1319,FAMILY-7,93,2,5.56
1357215,ITEM-1320,FAMILY-7,93,3,7.4399999999999995
1357216,ITEM-1321,FAMILY-7,93,0,0.0
1357217,ITEM-1322,FAMILY-7,93,2,7.96
1357218,ITEM-1323,FAMILY-7,93,0,0.0
1357219,ITEM-1324,FAMILY-7,93,1,3.68
1357220,ITEM-1325,FAMILY-7,93,2,4.96
1357221,ITEM-1326,FAMILY-7,93,8,15.84
1357222,ITEM-1327,FAMILY-7,93,3,5.91
1357223,ITEM-1328,FAMILY-7,93,0,0.0
1357224,ITEM-1329,FAMILY-7,93,7,9.66
1357225,ITEM-1330,FAMILY-7,93,0,0.0
1357226,ITEM-1331,FAMILY-7,93,4,16.0
1357227,ITEM-1332,FAMILY-7,93,0,0.0
1357228,ITEM-1333,FAMILY-7,93,1,2.98
1357229,ITEM-1334,FAMILY-7,93,1,4.0
1357230,ITEM-1335,FAMILY-7,93,4,9.92
1357231,ITEM-1336,FAMILY-7,93,2,3.96
1357232,ITEM-1337,FAMILY-7,93,0,0.0
1357233,ITEM-1338,FAMILY-7,93,11,65.78
1357234,ITEM-1339,FAMILY-7,93,5,18.9
1357235,ITEM-1340,FAMILY-7,93,0,0.0
1357236,ITEM-1341,FAMILY-7,93,0,0.0
1357237,ITEM-1342,FAMILY-7,93,0,0.0
1357238,ITEM-1343,FAMILY-7,93,17,17.0
1357239,ITEM-1344,FAMILY-7,93,21,31.08
1357240,ITEM-1345,FAMILY-7,93,0,0.0
1357241,ITEM-1346,FAMILY-7,93,0,0.0
1357242,ITEM-1347,FAMILY-7,93,0,0.0
1357243,ITEM-1348,FAMILY-7,93,2,6.36
1357244,ITEM-1349,FAMILY-7,93,6,24.0
1357245,ITEM-1350,FAMILY-7,93,12,17.759999999999998
1371534,ITEM-901,FAMILY-5,94,1,2.0
1371535,ITEM-902,FAMILY-5,94,2,3.36
1371536,ITEM-903,FAMILY-5,94,1,1.97
1371537,ITEM-904,FAMILY-5,94,1,3.97
1371538,ITEM-905,FAMILY-5,94,1,2.97
1371539,ITEM-906,FAMILY-5,94,1,7.97
1371540,ITEM-907,FAMILY-5,94,1,8.97
1371541,ITEM-908,FAMILY-5,94,0,0.0
1371542,ITEM-909,FAMILY-5,94,0,0.0
1371543,ITEM-910,FAMILY-5,94,3,6.0
1371544,ITEM-911,FAMILY-5,94,0,0.0
1371545,ITEM-912,FAMILY-5,94,2,4.76
1371546,ITEM-913,FAMILY-5,94,2,7.94
1371547,ITEM-914,FAMILY-5,94,0,0.0
1371548,ITEM-915,FAMILY-5,94,1,1.97
1371549,ITEM-916,FAMILY-5,94,0,0.0
1371550,ITEM-917,FAMILY-5,94,0,0.0
1371551,ITEM-918,FAMILY-5,94,5,10.0
1371552,ITEM-919,FAMILY-5,94,0,0.0
1371553,ITEM-920,FAMILY-5,94,0,0.0
1371554,ITEM-921,FAMILY-5,94,6,9.48
1371555,ITEM-922,FAMILY-5,94,0,0.0
1371556,ITEM-923,FAMILY-5,94,0,0.0
1371557,ITEM-924,FAMILY-5,94,0,0.0
1371558,ITEM-925,FAMILY-5,94,1,2.64
1371559,ITEM-926,FAMILY-5,94,1,5.14
1371560,ITEM-927,FAMILY-5,94,2,5.88
1371561,ITEM-928,FAMILY-5,94,0,0.0
1371562,ITEM-929,FAMILY-5,94,7,14.0
1371563,ITEM-930,FAMILY-5,94,0,0.0
1371564,ITEM-931,FAMILY-5,94,0,0.0
1371565,ITEM-932,FAMILY-5,94,0,0.0
1371566,ITEM-933,FAMILY-5,94,0,0.0
1371567,ITEM-934,FAMILY-5,94,3,7.4399999999999995
1371568,ITEM-935,FAMILY-5,94,1,2.98
1371569,ITEM-936,FAMILY-5,94,0,0.0
1371570,ITEM-937,FAMILY-5,94,5,9.85
1371571,ITEM-938,FAMILY-5,94,2,5.52
1371572,ITEM-939,FAMILY-5,94,3,20.94
1371573,ITEM-940,FAMILY-5,94,0,0.0
1371574,ITEM-941,FAMILY-5,94,1,2.48
1371575,ITEM-942,FAMILY-5,94,5,3.2
1371576,ITEM-943,FAMILY-5,94,0,0.0
1371577,ITEM-944,FAMILY-5,94,1,2.5
1371578,ITEM-945,FAMILY-5,94,2,6.76
1371579,ITEM-946,FAMILY-5,94,2,4.92
1371580,ITEM-947,FAMILY-5,94,6,65.88
1371581,ITEM-948,FAMILY-5,94,4,16.92
1371582,ITEM-949,FAMILY-5,94,0,0.0
1371583,ITEM-950,FAMILY-5,94,4,13.92
1371584,ITEM-951,FAMILY-5,94,2,13.68
1371585,ITEM-952,FAMILY-5,94,0,0.0
1371586,ITEM-953,FAMILY-5,94,0,0.0
1371587,ITEM-954,FAMILY-5,94,2,4.0
1371588,ITEM-955,FAMILY-5,94,2,5.96
1371589,ITEM-956,FAMILY-5,94,1,2.48
1371590,ITEM-957,FAMILY-5,94,0,0.0
1371591,ITEM-958,FAMILY-5,94,0,0.0
1371592,ITEM-959,FAMILY-5,94,2,5.0
1371593,ITEM-960,FAMILY-5,94,2,23.56
1371594,ITEM-961,FAMILY-5,94,0,0.0
1371595,ITEM-962,FAMILY-5,94,9,20.52
1371596,ITEM-963,FAMILY-5,94,1,2.48
1371597,ITEM-964,FAMILY-5,94,0,0.0
1371598,ITEM-965,FAMILY-5,94,0,0.0
1371599,ITEM-966,FAMILY-5,94,0,0.0
1371600,ITEM-967,FAMILY-5,94,1,6.84
1371601,ITEM-968,FAMILY-5,94,1,1.88
1371602,ITEM-969,FAMILY-5,94,0,0.0
1371603,ITEM-970,FAMILY-5,94,1,2.76
1371604,ITEM-971,FAMILY-5,94,0,0.0
1371605,ITEM-972,FAMILY-5,94,3,3.24
1371606,ITEM-973,FAMILY-5,94,0,0.0
1371607,ITEM-974,FAMILY-5,94,0,0.0
1371608,ITEM-975,FAMILY-5,94,0,0.0
1371609,ITEM-976,FAMILY-5,94,1,2.98
1371610,ITEM-977,FAMILY-5,94,0,0.0
1371611,ITEM-978,FAMILY-5,94,0,0.0
1371612,ITEM-979,FAMILY-5,94,4,8.0
1371613,ITEM-980,FAMILY-5,94,1,2.58
1371614,ITEM-981,FAMILY-5,94,4,23.92
1371615,ITEM-982,FAMILY-5,94,2,14.96
1371616,ITEM-983,FAMILY-5,94,0,0.0
1371617,ITEM-984,FAMILY-5,94,0,0.0
1371618,ITEM-985,FAMILY-5,94,0,0.0
1371619,ITEM-986,FAMILY-5,94,0,0.0
1371620,ITEM-987,FAMILY-5,94,3,10.44
1371621,ITEM-988,FAMILY-5,94,1,2.5
1371622,ITEM-989,FAMILY-5,94,0,0.0
1371623,ITEM-990,FAMILY-5,94,4,23.92
1371624,ITEM-991,FAMILY-5,94,1,6.98
1371625,ITEM-992,FAMILY-5,94,1,6.98
1371626,ITEM-993,FAMILY-5,94,1,1.98
1371627,ITEM-994,FAMILY-5,94,9,17.82
1371628,ITEM-995,FAMILY-5,94,0,0.0
1371629,ITEM-996,FAMILY-5,94,0,0.0
1371630,ITEM-997,FAMILY-5,94,3,11.94
1371631,ITEM-998,FAMILY-5,94,0,0.0
1371632,ITEM-999,FAMILY-5,94,10,6.4
1371633,ITEM-1000,FAMILY-5,94,0,0.0
1371634,ITEM-1001,FAMILY-5,94,0,0.0
1371635,ITEM-1002,FAMILY-5,94,0,0.0
1371636,ITEM-1003,FAMILY-5,94,0,0.0
1371637,ITEM-1004,FAMILY-5,94,3,5.34
1371638,ITEM-1005,FAMILY-5,94,1,2.98
1371639,ITEM-1006,FAMILY-5,94,2,13.96
1371640,ITEM-1007,FAMILY-5,94,0,0.0
1371641,ITEM-1008,FAMILY-5,94,0,0.0
1371642,ITEM-1009,FAMILY-5,94,5,9.9
1371643,ITEM-1010,FAMILY-5,94,1,6.98
1371644,ITEM-1011,FAMILY-5,94,1,2.76
1371645,ITEM-1012,FAMILY-5,94,3,6.24
1371646,ITEM-1013,FAMILY-6,94,4,11.04
1371647,ITEM-1014,FAMILY-6,94,1,11.78
1371648,ITEM-1015,FAMILY-6,94,1,1.52
1371649,ITEM-1016,FAMILY-6,94,2,6.76
1371650,ITEM-1017,FAMILY-6,94,0,0.0
1371651,ITEM-1018,FAMILY-6,94,2,13.94
1371652,ITEM-1019,FAMILY-6,94,1,2.98
1371653,ITEM-1020,FAMILY-6,94,2,5.76
1371654,ITEM-1021,FAMILY-6,94,0,0.0
1371655,ITEM-1022,FAMILY-6,94,0,0.0
1371656,ITEM-1023,FAMILY-6,94,1,2.78
1371657,ITEM-1024,FAMILY-6,94,0,0.0
1371658,ITEM-1025,FAMILY-6,94,0,0.0
1371659,ITEM-1026,FAMILY-6,94,0,0.0
1371660,ITEM-1027,FAMILY-6,94,9,17.73
1371661,ITEM-1028,FAMILY-6,94,3,5.9399999999999995
1371662,ITEM-1029,FAMILY-6,94,0,0.0
1371663,ITEM-1030,FAMILY-6,94,0,0.0
1371664,ITEM-1031,FAMILY-6,94,1,2.5
1371665,ITEM-1032,FAMILY-6,94,1,2.98
1371666,ITEM-1033,FAMILY-6,94,0,0.0
1371667,ITEM-1034,FAMILY-6,94,4,29.92
1371668,ITEM-1035,FAMILY-6,94,2,5.72
1371669,ITEM-1036,FAMILY-6,94,2,6.76
1371670,ITEM-1037,FAMILY-6,94,0,0.0
1371671,ITEM-1038,FAMILY-6,94,0,0.0
1371672,ITEM-1039,FAMILY-6,94,5,5.4
1371673,ITEM-1040,FAMILY-6,94,1,3.43
1371674,ITEM-1041,FAMILY-6,94,6,6.48
1371675,ITEM-1042,FAMILY-6,94,1,6.84
1371676,ITEM-1043,FAMILY-6,94,0,0.0
1371677,ITEM-1044,FAMILY-6,94,1,2.48
1371678,ITEM-1045,FAMILY-6,94,0,0.0
1371679,ITEM-1046,FAMILY-6,94,2,11.68
1371680,ITEM-1047,FAMILY-6,94,0,0.0
1371681,ITEM-1048,FAMILY-6,94,0,0.0
1371682,ITEM-1049,FAMILY-6,94,3,5.9399999999999995
1371683,ITEM-1050,FAMILY-6,94,0,0.0
1371684,ITEM-1051,FAMILY-6,94,0,0.0
1371685,ITEM-1052,FAMILY-6,94,0,0.0
1371686,ITEM-1053,FAMILY-6,94,4,10.0
1371687,ITEM-1054,FAMILY-6,94,0,0.0
1371688,ITEM-1055,FAMILY-6,94,0,0.0
1371689,ITEM-1056,FAMILY-6,94,3,7.4399999999999995
1371690,ITEM-1057,FAMILY-6,94,0,0.0
1371691,ITEM-1058,FAMILY-6,94,4,16.92
1371692,ITEM-1059,FAMILY-6,94,0,0.0
1371693,ITEM-1060,FAMILY-6,94,0,0.0
1371694,ITEM-1061,FAMILY-6,94,1,2.48
1371695,ITEM-1062,FAMILY-6,94,5,10.0
1371696,ITEM-1063,FAMILY-6,94,0,0.0
1371697,ITEM-1064,FAMILY-6,94,0,0.0
1371698,ITEM-1065,FAMILY-6,94,17,93.16000000000001
1371699,ITEM-1066,FAMILY-6,94,3,8.94
1371700,ITEM-1067,FAMILY-6,94,6,11.879999999999999
1371701,ITEM-1068,FAMILY-6,94,1,6.47
1371702,ITEM-1069,FAMILY-6,94,0,0.0
1371703,ITEM-1070,FAMILY-6,94,4,12.48
1371704,ITEM-1071,FAMILY-6,94,5,9.9
1371705,ITEM-1072,FAMILY-6,94,2,10.96
1371706,ITEM-1073,FAMILY-6,94,0,0.0
1371707,ITEM-1074,FAMILY-6,94,5,8.9
1371708,ITEM-1075,FAMILY-6,94,1,6.98
1371709,ITEM-1076,FAMILY-6,94,0,0.0
1371710,ITEM-1077,FAMILY-6,94,0,0.0
1371711,ITEM-1078,FAMILY-6,94,0,0.0
1371712,ITEM-1079,FAMILY-6,94,0,0.0
1371713,ITEM-1080,FAMILY-6,94,0,0.0
1371714,ITEM-1081,FAMILY-6,94,6,9.120000000000001
1371715,ITEM-1082,FAMILY-6,94,4,11.84
1371716,ITEM-1083,FAMILY-6,94,2,5.96
1371717,ITEM-1084,FAMILY-6,94,6,15.0
1371718,ITEM-1085,FAMILY-6,94,0,0.0
1371719,ITEM-1086,FAMILY-6,94,4,14.32
1371720,ITEM-1087,FAMILY-6,94,7,9.38
1371721,ITEM-1088,FAMILY-6,94,0,0.0
1371722,ITEM-1089,FAMILY-6,94,1,3.48
1371723,ITEM-1090,FAMILY-6,94,1,11.78
1371724,ITEM-1091,FAMILY-6,94,15,29.55
1371725,ITEM-1092,FAMILY-6,94,0,0.0
1371726,ITEM-1093,FAMILY-6,94,4,15.52
1371727,ITEM-1094,FAMILY-6,94,1,10.48
1371728,ITEM-1095,FAMILY-6,94,1,4.43
1371729,ITEM-1096,FAMILY-6,94,0,0.0
1371730,ITEM-1097,FAMILY-6,94,5,13.799999999999999
1371731,ITEM-1098,FAMILY-6,94,0,0.0
1371732,ITEM-1099,FAMILY-6,94,1,11.78
1371733,ITEM-1100,FAMILY-6,94,0,0.0
1371734,ITEM-1101,FAMILY-6,94,0,0.0
1371735,ITEM-1102,FAMILY-6,94,0,0.0
1371736,ITEM-1103,FAMILY-6,94,0,0.0
1371737,ITEM-1104,FAMILY-6,94,2,2.16
1371738,ITEM-1105,FAMILY-6,94,6,11.879999999999999
1371739,ITEM-1106,FAMILY-6,94,3,9.540000000000001
1371740,ITEM-1107,FAMILY-6,94,0,0.0
1371741,ITEM-1108,FAMILY-6,94,0,0.0
1371742,ITEM-1109,FAMILY-6,94,3,8.91
1371743,ITEM-1110,FAMILY-6,94,1,3.48
1371744,ITEM-1111,FAMILY-6,94,0,0.0
1371745,ITEM-1112,FAMILY-6,94,2,11.96
1371746,ITEM-1113,FAMILY-6,94,0,0.0
1371747,ITEM-1114,FAMILY-6,94,2,5.96
1371748,ITEM-1115,FAMILY-6,94,8,15.76
1371749,ITEM-1116,FAMILY-6,94,4,23.92
1371750,ITEM-1117,FAMILY-6,94,0,0.0
1371751,ITEM-1118,FAMILY-6,94,0,0.0
1371752,ITEM-1119,FAMILY-6,94,1,2.5
1371753,ITEM-1120,FAMILY-6,94,5,9.85
1371754,ITEM-1121,FAMILY-6,94,1,2.88
1371755,ITEM-1122,FAMILY-6,94,10,19.7
1371756,ITEM-1123,FAMILY-6,94,22,14.08
1371757,ITEM-1124,FAMILY-6,94,0,0.0
1371758,ITEM-1125,FAMILY-6,94,0,0.0
1371759,ITEM-1126,FAMILY-6,94,0,0.0
1371760,ITEM-1127,FAMILY-6,94,4,25.88
1371761,ITEM-1128,FAMILY-6,94,0,0.0
1371762,ITEM-1129,FAMILY-6,94,8,15.76
1371763,ITEM-1130,FAMILY-6,94,0,0.0
1371764,ITEM-1131,FAMILY-6,94,0,0.0
1371765,ITEM-1132,FAMILY-6,94,0,0.0
1371766,ITEM-1133,FAMILY-6,94,6,11.879999999999999
1371767,ITEM-1134,FAMILY-6,94,0,0.0
1371768,ITEM-1135,FAMILY-6,94,0,0.0
1371769,ITEM-1136,FAMILY-6,94,1,2.48
1371770,ITEM-1137,FAMILY-6,94,2,5.96
1371771,ITEM-1138,FAMILY-6,94,1,2.08
1371772,ITEM-1139,FAMILY-6,94,6,17.88
1371773,ITEM-1140,FAMILY-6,94,0,0.0
1371774,ITEM-1141,FAMILY-6,94,3,5.9399999999999995
1371775,ITEM-1142,FAMILY-6,94,1,4.98
1371776,ITEM-1143,FAMILY-6,94,1,2.28
1371777,ITEM-1144,FAMILY-6,94,2,5.96
1371778,ITEM-1145,FAMILY-6,94,4,7.92
1371779,ITEM-1146,FAMILY-6,94,5,11.399999999999999
1371780,ITEM-1147,FAMILY-6,94,0,0.0
1371781,ITEM-1148,FAMILY-6,94,11,2.2
1371782,ITEM-1149,FAMILY-6,94,2,3.96
1371783,ITEM-1150,FAMILY-6,94,1,2.68
1371784,ITEM-1151,FAMILY-6,94,0,0.0
1371785,ITEM-1152,FAMILY-6,94,0,0.0
1371786,ITEM-1153,FAMILY-6,94,0,0.0
1371787,ITEM-1154,FAMILY-6,94,2,3.96
1371788,ITEM-1155,FAMILY-6,94,0,0.0
1371789,ITEM-1156,FAMILY-6,94,6,22.68
1371790,ITEM-1157,FAMILY-6,94,0,0.0
1371791,ITEM-1158,FAMILY-6,94,0,0.0
1371792,ITEM-1159,FAMILY-6,94,2,7.0
1371793,ITEM-1160,FAMILY-6,94,0,0.0
1371794,ITEM-1161,FAMILY-6,94,0,0.0
1371795,ITEM-1162,FAMILY-6,94,3,11.94
1371796,ITEM-1163,FAMILY-6,94,0,0.0
1371797,ITEM-1164,FAMILY-6,94,5,21.400000000000002
1371798,ITEM-1165,FAMILY-6,94,3,11.94
1371799,ITEM-1166,FAMILY-6,94,3,4.4399999999999995
1371800,ITEM-1167,FAMILY-6,94,6,10.08
1371801,ITEM-1168,FAMILY-6,94,0,0.0
1371802,ITEM-1169,FAMILY-6,94,3,5.91
1371803,ITEM-1170,FAMILY-6,94,0,0.0
1371804,ITEM-1171,FAMILY-6,94,4,13.92
1371805,ITEM-1172,FAMILY-6,94,8,30.24
1371806,ITEM-1173,FAMILY-6,94,0,0.0
1371807,ITEM-1174,FAMILY-6,94,0,0.0
1371808,ITEM-1175,FAMILY-6,94,0,0.0
1371809,ITEM-1176,FAMILY-6,94,2,5.56
1371810,ITEM-1177,FAMILY-6,94,3,17.94
